point,total_visit_count,positive_visit_count,median_positives_count,median_descent_slope,median_descent_depth,median_descent_length,median_mean_per_step_decrease,positive_prevalence
LF - 5 - e,1,1,1.0,-437.5,437.5,2.0,437.5,1.0
RF - 1 - e,1,1,7.0,-159.09090909090915,145.45454545454547,2.0,136.36363636363632,1.0
RF - 1 - i,1,0,,,,,,0.0
RH - 2 - i,1,0,,,,,,0.0
RH - 5 - e,1,1,1.0,-244.4444444444444,244.44444444444437,2.0,244.44444444444437,1.0
